MS Dhoni ,"{'JA Morkel': [2, 3, 0, 0, 1, 0, 0, 0, 7, 6], 'AR Patel': [2, 2, 1, 0, 0, 0, 1, 0, 10, 6], 'D Wiese': [3, 7, 2, 0, 2, 0, 0, 0, 19, 14], 'JP Faulkner': [9, 8, 0, 0, 3, 0, 1, 0, 26, 21], 'BE Hendricks': [3, 1, 0, 0, 1, 0, 0, 0, 5, 5], 'TA Boult': [5, 3, 1, 0, 2, 0, 0, 0, 13, 11], 'MA Starc': [2, 5, 2, 0, 2, 0, 0, 0, 17, 11], 'Harbhajan Singh': [3, 6, 0, 0, 1, 0, 1, 0, 16, 11], 'MC Henriques': [1, 2, 1, 0, 0, 0, 0, 0, 4, 4], 'STR Binny': [8, 2, 0, 0, 2, 0, 0, 0, 10, 12], 'PP Chawla': [2, 3, 0, 0, 0, 0, 0, 0, 3, 5], 'MJ McClenaghan': [3, 4, 0, 0, 1, 0, 0, 0, 8, 8], 'Karanveer Singh': [2, 2, 4, 0, 0, 0, 1, 0, 16, 9], 'NM Coulter-Nile': [6, 1, 0, 0, 0, 0, 2, 0, 13, 9], 'A Mishra': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'Anureet Singh': [3, 5, 2, 0, 1, 0, 2, 0, 25, 13], 'KA Pollard': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'HV Patel': [7, 6, 2, 0, 2, 0, 0, 0, 18, 17], 'Sandeep Sharma': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'GB Hogg': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'A Ashish Reddy': [2, 1, 1, 0, 0, 0, 0, 0, 3, 4], 'PV Tambe': [4, 6, 0, 0, 0, 0, 0, 0, 6, 10], 'S Aravind': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'KV Sharma': [2, 2, 0, 0, 1, 0, 3, 0, 24, 8], 'B Kumar': [1, 2, 1, 0, 0, 0, 1, 0, 10, 5], 'JP Duminy': [0, 1, 1, 0, 0, 0, 0, 0, 3, 2], 'M de Lange': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'Imran Tahir': [2, 4, 1, 0, 0, 0, 0, 0, 6, 7], 'Iqbal Abdulla': [10, 3, 0, 0, 1, 0, 1, 0, 13, 15], 'Z Khan': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'MG Johnson': [1, 0, 0, 0, 2, 0, 0, 0, 8, 3], 'YS Chahal': [7, 7, 0, 0, 0, 0, 1, 0, 13, 15], 'J Suchith': [4, 3, 1, 0, 0, 0, 0, 0, 5, 8], 'J Yadav': [6, 1, 0, 0, 1, 0, 0, 0, 5, 8], 'RS Bopara': [3, 5, 0, 0, 3, 0, 0, 0, 17, 11], 'HH Pandya': [4, 3, 1, 0, 0, 0, 0, 0, 5, 8], 'CH Morris': [9, 5, 2, 0, 2, 0, 0, 0, 17, 18], 'SL Malinga': [5, 3, 1, 0, 0, 0, 1, 0, 11, 10], 'DJ Muthuswami': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'SR Watson': [8, 4, 0, 0, 2, 0, 0, 0, 12, 14], 'R Dhawan': [3, 0, 0, 0, 0, 0, 0, 0, 0, 3], 'GS Sandhu': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'R Vinay Kumar': [0, 4, 0, 0, 0, 0, 1, 0, 10, 5], 'P Kumar': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'Yuvraj Singh': [3, 2, 1, 0, 1, 0, 1, 0, 14, 8], 'DJ Hooda': [2, 4, 0, 0, 0, 0, 0, 0, 4, 6], 'AD Russell': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4]}"
Q de Kock ,"{'MM Sharma': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'D Wiese': [0, 3, 0, 0, 3, 0, 1, 0, 21, 7], 'CH Gayle': [3, 3, 0, 0, 0, 0, 0, 0, 3, 6], 'IC Pandey': [3, 2, 0, 0, 0, 0, 0, 0, 2, 5], 'HV Patel': [3, 3, 0, 0, 2, 0, 0, 0, 11, 8], 'YS Chahal': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'MA Starc': [3, 2, 0, 0, 1, 0, 0, 0, 6, 6], 'AB Dinda': [2, 4, 0, 0, 3, 0, 2, 0, 28, 11], 'P Kumar': [2, 0, 0, 0, 3, 0, 0, 0, 12, 5], 'I Sharma': [6, 0, 0, 0, 4, 0, 1, 0, 22, 11], 'KV Sharma': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'B Kumar': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'MC Henriques': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'Parvez Rasool': [2, 3, 1, 0, 0, 0, 0, 0, 5, 6]}"
Gurkeerat Singh ,"{'AD Russell': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'A Nehra': [3, 1, 0, 0, 1, 0, 0, 0, 5, 5], 'IC Pandey': [2, 1, 0, 0, 1, 0, 0, 0, 5, 4], 'YS Chahal': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'MA Starc': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'UT Yadav': [2, 4, 0, 0, 0, 0, 0, 0, 4, 6], 'SP Narine': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'R Ashwin': [3, 1, 0, 0, 1, 0, 0, 0, 5, 5], 'PP Chawla': [2, 6, 0, 0, 0, 0, 2, 0, 18, 10], 'KV Sharma': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'GB Hogg': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'MC Henriques': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3]}"
V Sehwag ,"{'Imran Tahir': [0, 2, 0, 0, 4, 0, 2, 0, 30, 8], 'A Mishra': [4, 12, 0, 0, 0, 0, 0, 0, 12, 16], 'Z Khan': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'IC Pandey': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'DJ Muthuswami': [0, 6, 0, 0, 0, 0, 0, 0, 6, 6], 'R Vinay Kumar': [0, 2, 0, 0, 2, 0, 1, 0, 16, 5], 'Harbhajan Singh': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'AD Mathews': [6, 10, 0, 0, 2, 0, 0, 0, 18, 18], 'STR Binny': [6, 2, 0, 0, 0, 0, 0, 0, 2, 8], 'AD Russell': [2, 0, 0, 0, 2, 0, 0, 0, 8, 4], 'Yuvraj Singh': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'MJ McClenaghan': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'P Suyal': [4, 2, 0, 0, 2, 0, 0, 0, 10, 8], 'SL Malinga': [2, 1, 0, 0, 2, 0, 0, 0, 9, 5], 'M Morkel': [8, 6, 0, 0, 2, 0, 0, 0, 14, 16], 'JP Duminy': [4, 2, 0, 0, 0, 0, 2, 0, 14, 8], 'TG Southee': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'NM Coulter-Nile': [18, 2, 0, 0, 2, 0, 0, 0, 10, 22]}"
HV Patel ,"{'MM Sharma': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'DJ Bravo': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'A Nehra': [3, 0, 0, 0, 0, 0, 0, 0, 0, 3], 'TA Boult': [1, 0, 1, 0, 0, 0, 0, 0, 2, 2], 'SP Narine': [1, 0, 0, 0, 0, 0, 1, 0, 6, 2], 'M Morkel': [0, 1, 1, 0, 0, 0, 0, 0, 3, 2], 'TG Southee': [1, 0, 0, 0, 0, 0, 1, 0, 6, 2]}"
A Ashish Reddy ,"{'Imran Tahir': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'DJ Bravo': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2], 'NM Coulter-Nile': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'Anureet Singh': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'A Nehra': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'KA Pollard': [1, 1, 1, 0, 0, 0, 0, 0, 3, 3], 'MG Johnson': [0, 1, 1, 0, 1, 0, 0, 0, 7, 3], 'Sandeep Sharma': [0, 1, 0, 0, 0, 0, 2, 0, 13, 3], 'Harbhajan Singh': [3, 3, 1, 0, 0, 0, 1, 0, 11, 8], 'SL Malinga': [2, 1, 1, 0, 0, 0, 0, 0, 3, 4], 'PV Tambe': [2, 6, 0, 0, 0, 0, 0, 0, 6, 8], 'AD Mathews': [2, 0, 2, 0, 2, 0, 2, 0, 24, 8], 'CH Morris': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'JP Duminy': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'TG Southee': [2, 2, 2, 0, 0, 0, 2, 0, 18, 8]}"
MS Bisla ,"{'MM Sharma': [0, 0, 0, 2, 2, 0, 0, 0, 14, 4], 'A Nehra': [8, 4, 0, 0, 0, 0, 0, 0, 4, 12], 'Harbhajan Singh': [8, 0, 0, 0, 2, 0, 2, 0, 20, 12], 'MJ McClenaghan': [10, 0, 0, 0, 4, 0, 0, 0, 16, 14], 'SL Malinga': [2, 4, 0, 0, 0, 0, 0, 0, 4, 6], 'IC Pandey': [8, 0, 0, 0, 4, 0, 0, 0, 16, 12]}"
VR Aaron ,"{'B Kumar': [2, 0, 0, 0, 0, 0, 1, 0, 6, 3]}"
DS Kulkarni ,"{'HV Patel': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'YS Chahal': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'MA Starc': [5, 1, 0, 0, 0, 0, 0, 0, 1, 6]}"
BB McCullum ,"{'AR Patel': [5, 2, 0, 0, 2, 0, 0, 0, 10, 9], 'D Wiese': [3, 0, 0, 0, 1, 0, 0, 0, 4, 4], 'JP Faulkner': [6, 5, 2, 0, 3, 0, 0, 0, 21, 16], 'BE Hendricks': [2, 1, 0, 0, 1, 0, 0, 0, 5, 4], 'TA Boult': [3, 3, 0, 0, 6, 0, 1, 0, 33, 13], 'MA Starc': [6, 0, 1, 0, 4, 0, 0, 0, 18, 11], 'Harbhajan Singh': [2, 2, 2, 0, 6, 0, 0, 0, 30, 12], 'R Bhatia': [4, 5, 2, 0, 1, 0, 1, 0, 19, 13], 'MJ McClenaghan': [1, 1, 0, 0, 0, 0, 1, 0, 7, 3], 'NM Coulter-Nile': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2], 'GB Hogg': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'Anureet Singh': [1, 3, 1, 0, 0, 0, 1, 0, 11, 6], 'HV Patel': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'Sandeep Sharma': [8, 2, 2, 0, 4, 0, 1, 0, 28, 17], 'PV Tambe': [9, 4, 0, 0, 2, 0, 2, 0, 24, 17], 'Parvez Rasool': [3, 0, 0, 0, 1, 0, 1, 0, 10, 5], 'KV Sharma': [6, 4, 0, 0, 0, 0, 3, 0, 22, 13], 'Ankit Sharma': [10, 5, 0, 0, 5, 0, 0, 0, 25, 20], 'B Kumar': [6, 2, 0, 0, 0, 0, 1, 0, 8, 9], 'PJ Cummins': [7, 0, 1, 0, 3, 0, 4, 0, 38, 15], 'PP Chawla': [3, 0, 0, 0, 1, 0, 0, 0, 4, 4], 'Z Khan': [8, 2, 0, 0, 0, 0, 0, 0, 2, 10], 'MG Johnson': [8, 2, 1, 0, 2, 0, 1, 0, 18, 14], 'YS Chahal': [9, 1, 0, 0, 1, 0, 0, 0, 5, 11], 'J Suchith': [1, 6, 0, 0, 0, 0, 0, 0, 6, 7], 'UT Yadav': [3, 1, 0, 0, 2, 0, 0, 0, 9, 6], 'RS Bopara': [3, 5, 0, 0, 1, 0, 0, 0, 9, 9], 'SL Malinga': [4, 4, 0, 0, 6, 0, 2, 0, 40, 16], 'P Suyal': [0, 6, 0, 0, 0, 0, 2, 0, 18, 8], 'CH Morris': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2], 'S Nadeem': [6, 3, 1, 0, 1, 0, 0, 0, 9, 11], 'SR Watson': [3, 2, 0, 0, 1, 0, 1, 0, 12, 7], 'R Vinay Kumar': [1, 0, 1, 0, 3, 0, 0, 0, 14, 5], 'I Sharma': [4, 2, 1, 0, 2, 0, 3, 0, 30, 12]}"
Karanveer Singh ,"{'HV Patel': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'MM Sharma': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'CH Morris': [2, 1, 0, 0, 1, 0, 0, 0, 5, 4], 'DJ Bravo': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'MA Starc': [3, 1, 1, 0, 0, 0, 0, 0, 3, 5]}"
SV Samson ,"{'A Nehra': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'TA Boult': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'Harbhajan Singh': [6, 6, 2, 0, 3, 0, 0, 0, 22, 17], 'AD Mathews': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'MJ McClenaghan': [2, 1, 0, 0, 0, 0, 1, 0, 7, 4], 'JD Unadkat': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'NM Coulter-Nile': [3, 1, 2, 0, 1, 0, 0, 0, 9, 7], 'RA Jadeja': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'DJ Bravo': [1, 5, 0, 0, 0, 0, 2, 0, 17, 8], 'Anureet Singh': [1, 3, 0, 1, 2, 0, 0, 0, 14, 7], 'HV Patel': [3, 2, 0, 0, 0, 0, 0, 0, 2, 5], 'Sandeep Sharma': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'S Aravind': [1, 1, 1, 0, 0, 0, 0, 0, 3, 3], 'KV Sharma': [2, 4, 0, 0, 0, 0, 0, 0, 4, 6], 'RS Bopara': [5, 2, 0, 0, 0, 0, 1, 0, 8, 8], 'P Negi': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'Iqbal Abdulla': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'YS Chahal': [3, 0, 1, 0, 0, 0, 0, 0, 2, 4], 'J Suchith': [0, 5, 1, 1, 0, 0, 1, 0, 16, 8], 'Shakib Al Hasan': [4, 0, 0, 1, 0, 0, 0, 0, 3, 5], 'B Kumar': [11, 6, 2, 0, 0, 0, 2, 0, 22, 21], 'SL Malinga': [0, 4, 0, 0, 1, 0, 1, 0, 14, 6], 'P Suyal': [4, 6, 0, 0, 4, 0, 0, 0, 22, 14], 'MC Henriques': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'R Vinay Kumar': [16, 7, 1, 0, 5, 0, 0, 0, 29, 29], 'P Kumar': [12, 4, 8, 0, 4, 0, 0, 0, 36, 28], 'AD Russell': [2, 1, 0, 0, 1, 0, 0, 0, 5, 4]}"
GB Hogg ,"{'A Nehra': [0, 0, 1, 0, 0, 0, 0, 0, 2, 1], 'Anureet Singh': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'BE Hendricks': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'Sandeep Sharma': [0, 3, 0, 0, 0, 0, 0, 0, 3, 3]}"
MA Agarwal ,"{'MM Sharma': [2, 1, 0, 0, 0, 0, 1, 0, 7, 4], 'AR Patel': [5, 18, 0, 0, 0, 0, 0, 0, 18, 23], 'D Wiese': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'A Nehra': [6, 0, 0, 0, 2, 0, 0, 0, 8, 8], 'MA Starc': [5, 1, 0, 0, 0, 0, 0, 0, 1, 6], 'STR Binny': [2, 0, 0, 0, 0, 0, 1, 0, 6, 3], 'MJ McClenaghan': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'SN Thakur': [3, 2, 1, 0, 3, 0, 0, 0, 16, 9], 'Anureet Singh': [15, 9, 2, 0, 7, 0, 0, 0, 41, 33], 'HV Patel': [1, 4, 0, 0, 0, 0, 0, 0, 4, 5], 'Sandeep Sharma': [13, 7, 2, 0, 2, 0, 1, 0, 25, 25], 'PV Tambe': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'GJ Maxwell': [2, 4, 0, 0, 0, 0, 2, 0, 16, 8], 'B Kumar': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'TG Southee': [6, 5, 0, 0, 2, 0, 1, 0, 19, 14], 'Iqbal Abdulla': [3, 3, 0, 0, 0, 0, 0, 0, 3, 6], 'MG Johnson': [2, 12, 0, 0, 4, 0, 2, 0, 40, 20], 'DS Kulkarni': [1, 0, 1, 0, 4, 0, 0, 0, 18, 6], 'UT Yadav': [10, 2, 0, 0, 0, 0, 0, 0, 2, 12], 'SL Malinga': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'CH Morris': [2, 1, 0, 0, 1, 0, 0, 0, 5, 4], 'NLTC Perera': [0, 4, 0, 0, 2, 0, 0, 0, 12, 6], 'R Dhawan': [0, 8, 2, 0, 2, 0, 0, 0, 20, 12], 'VR Aaron': [6, 5, 0, 0, 1, 0, 1, 0, 15, 13], 'P Kumar': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'M Morkel': [4, 0, 0, 0, 0, 0, 0, 0, 0, 4]}"
Azhar Mahmood ,"{'SR Watson': [3, 0, 0, 0, 1, 0, 0, 0, 4, 4], 'JP Faulkner': [2, 0, 1, 0, 0, 0, 0, 0, 2, 3]}"
NM Coulter,"{'DJ Bravo': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'Iqbal Abdulla': [5, 0, 0, 0, 0, 0, 0, 0, 0, 5], 'D Wiese': [2, 0, 0, 0, 1, 0, 0, 0, 4, 3], 'R Vinay Kumar': [0, 1, 1, 0, 0, 0, 0, 0, 3, 2], 'DS Kulkarni': [1, 0, 0, 0, 0, 0, 1, 0, 6, 2], 'UT Yadav': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'SP Narine': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'R Ashwin': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'IC Pandey': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2]}"
NJ Maddinson ,"{'IC Pandey': [6, 0, 0, 0, 1, 0, 0, 0, 4, 7]}"
STR Binny ,"{'Imran Tahir': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'MG Johnson': [8, 0, 0, 0, 0, 0, 0, 0, 0, 8], 'Anureet Singh': [0, 2, 0, 0, 2, 0, 2, 0, 22, 6], 'D Wiese': [1, 4, 1, 0, 0, 0, 0, 0, 6, 6], 'YS Chahal': [2, 2, 1, 0, 1, 0, 0, 0, 8, 6], 'HV Patel': [3, 1, 0, 0, 1, 0, 0, 0, 5, 5], 'TA Boult': [2, 2, 0, 0, 2, 0, 0, 0, 10, 6], 'Sandeep Sharma': [1, 3, 0, 0, 1, 0, 0, 0, 7, 5], 'MA Starc': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'R Vinay Kumar': [0, 3, 0, 0, 1, 0, 0, 0, 7, 4], 'A Ashish Reddy': [2, 4, 2, 0, 0, 0, 0, 0, 8, 8], 'Karanveer Singh': [0, 4, 0, 0, 1, 0, 0, 0, 8, 5], 'P Kumar': [0, 5, 0, 0, 0, 0, 0, 0, 5, 5], 'S Aravind': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'RS Bopara': [0, 6, 0, 0, 0, 0, 0, 0, 6, 6], 'SL Malinga': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'B Kumar': [0, 6, 0, 0, 0, 0, 0, 0, 6, 6]}"
YS Chahal ,"{'B Kumar': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1]}"
SPD Smith ,"{'MM Sharma': [1, 4, 2, 0, 0, 0, 0, 0, 8, 7], 'AR Patel': [3, 1, 0, 0, 2, 0, 0, 0, 9, 6], 'D Wiese': [4, 9, 1, 0, 2, 0, 0, 0, 19, 16], 'TA Boult': [2, 4, 0, 0, 2, 0, 0, 0, 12, 8], 'MA Starc': [3, 1, 0, 0, 1, 0, 0, 0, 5, 5], 'Harbhajan Singh': [0, 4, 1, 0, 1, 0, 0, 0, 10, 6], 'AD Mathews': [0, 2, 0, 0, 1, 0, 0, 0, 6, 3], 'PP Chawla': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'MJ McClenaghan': [4, 1, 0, 0, 0, 0, 0, 0, 1, 5], 'Karanveer Singh': [1, 4, 0, 0, 2, 0, 0, 0, 12, 7], 'NM Coulter-Nile': [3, 0, 0, 0, 1, 0, 0, 0, 4, 4], 'RA Jadeja': [4, 4, 0, 0, 0, 0, 0, 0, 4, 8], 'DJ Bravo': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'A Mishra': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'Anureet Singh': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'HV Patel': [0, 4, 1, 0, 0, 0, 0, 0, 6, 5], 'Sandeep Sharma': [1, 5, 1, 0, 1, 0, 0, 0, 11, 8], 'KV Sharma': [4, 4, 1, 0, 3, 0, 2, 0, 30, 14], 'B Kumar': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'CJ Anderson': [10, 4, 4, 0, 0, 0, 0, 0, 12, 18], 'P Negi': [0, 2, 1, 0, 0, 0, 0, 0, 4, 3], 'Iqbal Abdulla': [0, 3, 0, 0, 0, 0, 0, 0, 3, 3], 'MG Johnson': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'YS Chahal': [2, 5, 1, 0, 0, 0, 0, 0, 7, 8], 'J Suchith': [2, 16, 4, 0, 3, 0, 0, 0, 36, 25], 'Shakib Al Hasan': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'RS Bopara': [3, 8, 0, 0, 1, 0, 0, 0, 12, 12], 'SL Malinga': [11, 10, 9, 0, 12, 0, 0, 0, 76, 42], 'P Suyal': [8, 4, 4, 2, 2, 0, 2, 0, 38, 22], 'MC Henriques': [1, 3, 1, 0, 3, 0, 0, 0, 17, 8], 'S Gopal': [0, 6, 0, 0, 0, 0, 0, 0, 6, 6], 'R Vinay Kumar': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'P Kumar': [3, 3, 0, 0, 2, 0, 0, 0, 11, 8], 'V Kohli': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'AD Russell': [2, 2, 0, 0, 2, 0, 0, 0, 10, 6], 'I Sharma': [3, 3, 0, 0, 2, 0, 0, 0, 11, 8]}"
R Ashwin ,"{'NM Coulter-Nile': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2], 'Imran Tahir': [0, 1, 3, 0, 0, 0, 0, 0, 7, 4], 'Iqbal Abdulla': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'D Wiese': [2, 0, 0, 0, 2, 0, 0, 0, 8, 4], 'HV Patel': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'DJ Muthuswami': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'R Vinay Kumar': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'UT Yadav': [0, 1, 0, 0, 2, 0, 0, 0, 9, 3], 'MJ McClenaghan': [2, 2, 0, 0, 0, 0, 1, 0, 8, 5], 'SL Malinga': [1, 5, 1, 0, 2, 0, 0, 0, 15, 9], 'GB Hogg': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
AB de Villiers ,"{'AR Patel': [4, 0, 0, 0, 2, 0, 1, 0, 14, 7], 'JP Faulkner': [2, 7, 3, 0, 5, 0, 0, 0, 33, 17], 'A Nehra': [4, 2, 0, 0, 1, 0, 0, 0, 6, 7], 'TA Boult': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2], 'Harbhajan Singh': [0, 3, 1, 0, 1, 0, 1, 0, 15, 6], 'KC Cariappa': [1, 1, 0, 0, 2, 0, 1, 0, 15, 5], 'SL Malinga': [6, 3, 3, 0, 7, 0, 4, 0, 61, 23], 'PP Chawla': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'MJ McClenaghan': [0, 2, 1, 0, 8, 0, 2, 0, 48, 13], 'Karanveer Singh': [1, 3, 0, 0, 0, 0, 3, 0, 21, 7], 'GB Hogg': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'RA Jadeja': [2, 2, 0, 0, 0, 0, 2, 0, 14, 6], 'YK Pathan': [1, 2, 0, 0, 0, 0, 1, 0, 8, 4], 'Anureet Singh': [2, 3, 0, 0, 1, 0, 0, 0, 7, 6], 'Sandeep Sharma': [0, 5, 0, 0, 0, 0, 0, 0, 5, 5], 'A Ashish Reddy': [1, 1, 2, 0, 0, 0, 1, 0, 11, 5], 'PV Tambe': [4, 6, 0, 0, 4, 0, 0, 0, 22, 14], 'KV Sharma': [4, 5, 0, 0, 0, 0, 0, 0, 5, 9], 'Ankit Sharma': [3, 4, 0, 0, 1, 0, 2, 0, 20, 10], 'RS Bopara': [2, 2, 0, 0, 3, 0, 1, 0, 20, 8], 'JJ Bumrah': [4, 5, 3, 0, 1, 0, 2, 0, 27, 15], 'MG Johnson': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'HH Pandya': [0, 5, 0, 0, 7, 0, 1, 0, 39, 13], 'J Suchith': [2, 3, 1, 0, 5, 0, 0, 0, 25, 11], 'DS Kulkarni': [8, 7, 2, 0, 3, 0, 0, 0, 23, 20], 'B Kumar': [0, 2, 0, 0, 1, 0, 0, 0, 6, 3], 'STR Binny': [7, 3, 1, 0, 0, 0, 1, 0, 11, 12], 'CH Morris': [0, 2, 1, 0, 0, 0, 2, 0, 16, 5], 'MC Henriques': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'SR Watson': [13, 9, 5, 0, 5, 0, 0, 0, 39, 32], 'TG Southee': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'R Dhawan': [0, 4, 0, 0, 1, 0, 0, 0, 8, 5], 'P Kumar': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'DJ Hooda': [0, 0, 0, 0, 1, 0, 0, 0, 4, 1], 'AD Russell': [2, 1, 0, 0, 1, 0, 0, 0, 5, 4], 'IC Pandey': [16, 2, 0, 0, 4, 0, 2, 0, 30, 24]}"
MK Tiwary ,"{'AD Russell': [5, 6, 0, 0, 2, 0, 0, 0, 14, 13], 'YK Pathan': [0, 6, 0, 0, 2, 0, 0, 0, 14, 8], 'UT Yadav': [8, 0, 0, 0, 1, 0, 0, 0, 4, 9], 'SP Narine': [9, 6, 0, 0, 4, 0, 0, 0, 22, 19], 'PP Chawla': [7, 10, 0, 0, 0, 0, 1, 0, 16, 18], 'M Morkel': [8, 2, 0, 0, 4, 0, 0, 0, 18, 14], 'GB Hogg': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3]}"
